Measurement ID;7709;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;26/11/2022 04:15:26;7;DCH;61:51:38;05:48:00;2;1;EQUALIZACAO_4X_C20;2,032197;-0,25005;0;1,450167;1,450167;-1,450167;11,665509;24,591004;12,925495;2,970842;;;;;;;;;;;;
;;26/11/2022 04:17:26;7;DCH;61:53:38;05:50:00;2;1;EQUALIZACAO_4X_C20;2,031975;-0,25005;0;1,458499;1,458499;-1,458499;11,648578;24,591004;12,942426;2,987774;;;;;;;;;;;;
;;26/11/2022 04:19:26;7;DCH;61:55:38;05:52:00;2;1;EQUALIZACAO_4X_C20;2,031752;-0,250005;0;1,466835;1,466835;-1,466835;11,631641;24,591004;12,959363;3,00471;;;;;;;;;;;;
;;26/11/2022 04:21:26;7;DCH;61:57:38;05:54:00;2;1;EQUALIZACAO_4X_C20;2,031641;-0,250005;0;1,475163;1,475163;-1,475163;11,61472;24,591004;12,976283;3,021631;;;;;;;;;;;;
;;26/11/2022 04:23:26;7;DCH;61:59:38;05:56:00;2;1;EQUALIZACAO_4X_C20;2,031419;-0,250005;0;1,483508;1,483508;-1,483508;11,597768;24,591004;12,993236;3,038583;;;;;;;;;;;;
;;26/11/2022 04:25:26;7;DCH;62:01:38;05:58:00;2;1;EQUALIZACAO_4X_C20;2,031196;-0,25005;0;1,491842;1,491842;-1,491842;11,58084;24,591004;13,010164;3,055512;;;;;;;;;;;;
;;26/11/2022 04:27:26;7;DCH;62:03:38;06:00:00;2;1;EQUALIZACAO_4X_C20;2,030974;-0,25005;0;1,500181;1,500181;-1,500181;11,563902;24,591004;13,027102;3,072449;;;;;;;;;;;;
;;26/11/2022 04:29:26;7;DCH;62:05:38;06:02:00;2;1;EQUALIZACAO_4X_C20;2,030752;-0,25005;0;1,508507;1,508507;-1,508507;11,546993;24,591004;13,044011;3,089359;;;;;;;;;;;;
;;26/11/2022 04:31:26;7;DCH;62:07:38;06:04:00;2;1;EQUALIZACAO_4X_C20;2,030529;-0,250005;0;1,516836;1,516836;-1,516836;11,530081;24,591004;13,060923;3,10627;;;;;;;;;;;;
;;26/11/2022 04:33:26;7;DCH;62:09:38;06:06:00;2;1;EQUALIZACAO_4X_C20;2,030307;-0,250005;0;1,525174;1,525174;-1,525174;11,513151;24,591004;13,077853;3,123201;;;;;;;;;;;;
;;26/11/2022 04:35:26;7;DCH;62:11:38;06:08:00;2;1;EQUALIZACAO_4X_C20;2,030084;-0,25005;0;1,533511;1,533511;-1,533511;11,496223;24,591004;13,094781;3,140128;;;;;;;;;;;;
;;26/11/2022 04:37:26;7;DCH;62:13:38;06:10:00;2;1;EQUALIZACAO_4X_C20;2,029862;-0,25005;0;1,541839;1,541839;-1,541839;11,479319;24,591004;13,111685;3,157033;;;;;;;;;;;;
;;26/11/2022 04:39:26;7;DCH;62:15:38;06:12:00;2;1;EQUALIZACAO_4X_C20;2,02964;-0,250005;0;1,550188;1,550188;-1,550188;11,462371;24,591004;13,128633;3,17398;;;;;;;;;;;;
;;26/11/2022 04:41:26;7;DCH;62:17:38;06:14:00;2;1;EQUALIZACAO_4X_C20;2,029528;-0,25005;0;1,558521;1,558521;-1,558521;11,445458;24,591004;13,145546;3,190893;;;;;;;;;;;;
;;26/11/2022 04:43:26;7;DCH;62:19:38;06:16:00;2;1;EQUALIZACAO_4X_C20;2,029306;-0,25005;0;1,566846;1,566846;-1,566846;11,428563;24,591004;13,162441;3,207788;;;;;;;;;;;;
;;26/11/2022 04:45:26;7;DCH;62:21:38;06:18:00;2;1;EQUALIZACAO_4X_C20;2,029084;-0,25005;0;1,575174;1,575174;-1,575174;11,411665;24,591004;13,179339;3,224686;;;;;;;;;;;;
;;26/11/2022 04:47:26;7;DCH;62:23:38;06:20:00;2;1;EQUALIZACAO_4X_C20;2,028861;-0,250005;0;1,583521;1,583521;-1,583521;11,39473;24,591004;13,196273;3,241621;;;;;;;;;;;;
;;26/11/2022 04:49:26;7;DCH;62:25:38;06:22:00;2;1;EQUALIZACAO_4X_C20;2,028639;-0,25005;0;1,591846;1,591846;-1,591846;11,377841;24,591004;13,213163;3,258511;;;;;;;;;;;;
;;26/11/2022 04:51:26;7;DCH;62:27:38;06:24:00;2;1;EQUALIZACAO_4X_C20;2,028417;-0,250005;0;1,600189;1,600189;-1,600189;11,360917;24,591004;13,230087;3,275434;;;;;;;;;;;;
;;26/11/2022 04:53:26;7;DCH;62:29:38;06:25:59;2;1;EQUALIZACAO_4X_C20;2,028194;-0,250005;0;1,608511;1,608511;-1,608511;11,344037;24,591004;13,246966;3,292314;;;;;;;;;;;;
;;26/11/2022 04:55:26;7;DCH;62:31:38;06:28:00;2;1;EQUALIZACAO_4X_C20;2,027972;-0,25005;0;1,616851;1,616851;-1,616851;11,327121;24,591004;13,263882;3,30923;;;;;;;;;;;;
;;26/11/2022 04:57:26;7;DCH;62:33:38;06:30:00;2;1;EQUALIZACAO_4X_C20;2,027749;-0,250005;0;1,625193;1,625193;-1,625193;11,310207;24,591004;13,280797;3,326145;;;;;;;;;;;;
;;26/11/2022 04:59:26;7;DCH;62:35:38;06:32:00;2;1;EQUALIZACAO_4X_C20;2,027527;-0,250005;0;1,633524;1,633524;-1,633524;11,293312;24,591004;13,297691;3,343039;;;;;;;;;;;;
;;26/11/2022 05:01:26;7;DCH;62:37:38;06:34:00;2;1;EQUALIZACAO_4X_C20;2,027416;-0,25005;0;1,641858;1,641858;-1,641858;11,276417;24,591004;13,314587;3,359935;;;;;;;;;;;;
;;26/11/2022 05:03:26;7;DCH;62:39:38;06:36:00;2;1;EQUALIZACAO_4X_C20;2,027193;-0,25005;0;1,650191;1,650191;-1,650191;11,259523;24,591004;13,33148;3,376828;;;;;;;;;;;;
;;26/11/2022 05:05:26;7;DCH;62:41:38;06:37:59;2;1;EQUALIZACAO_4X_C20;2,026971;-0,25005;0;1,658515;1,658515;-1,658515;11,242649;24,591004;13,348354;3,393702;;;;;;;;;;;;
;;26/11/2022 05:07:26;7;DCH;62:43:38;06:39:59;2;1;EQUALIZACAO_4X_C20;2,026749;-0,250005;0;1,666858;1,666858;-1,666858;11,225739;24,591004;13,365264;3,410612;;;;;;;;;;;;
;;26/11/2022 05:09:26;7;DCH;62:45:38;06:41:59;2;1;EQUALIZACAO_4X_C20;2,026526;-0,250005;0;1,675195;1,675195;-1,675195;11,208844;24,591004;13,38216;3,427507;;;;;;;;;;;;
;;26/11/2022 05:11:26;7;DCH;62:47:38;06:44:00;2;1;EQUALIZACAO_4X_C20;2,026304;-0,250005;0;1,68352;1,68352;-1,68352;11,191974;24,591004;13,39903;3,444377;;;;;;;;;;;;
;;26/11/2022 05:13:26;7;DCH;62:49:38;06:46:00;2;1;EQUALIZACAO_4X_C20;2,026082;-0,25005;0;1,691861;1,691861;-1,691861;11,175074;24,591004;13,41593;3,461277;;;;;;;;;;;;
;;26/11/2022 05:15:26;7;DCH;62:51:38;06:48:00;2;1;EQUALIZACAO_4X_C20;2,025859;-0,250005;0;1,700198;1,700198;-1,700198;11,158183;24,591004;13,432821;3,478168;;;;;;;;;;;;
;;26/11/2022 05:17:26;7;DCH;62:53:38;06:50:00;2;1;EQUALIZACAO_4X_C20;2,025637;-0,25005;0;1,708522;1,708522;-1,708522;11,14132;24,591004;13,449683;3,495031;;;;;;;;;;;;
;;26/11/2022 05:19:26;7;DCH;62:55:38;06:52:00;2;1;EQUALIZACAO_4X_C20;2,025414;-0,250005;0;1,716858;1,716858;-1,716858;11,124436;24,591004;13,466568;3,511915;;;;;;;;;;;;
;;26/11/2022 05:21:26;7;DCH;62:57:38;06:54:00;2;1;EQUALIZACAO_4X_C20;2,025192;-0,25005;0;1,725199;1,725199;-1,725199;11,107543;24,591004;13,483461;3,528808;;;;;;;;;;;;
;;26/11/2022 05:23:26;7;DCH;62:59:38;06:56:00;2;1;EQUALIZACAO_4X_C20;2,02497;-0,25005;0;1,733524;1,733524;-1,733524;11,090683;24,591004;13,50032;3,545668;;;;;;;;;;;;
;;26/11/2022 05:25:26;7;DCH;63:01:38;06:58:00;2;1;EQUALIZACAO_4X_C20;2,024859;-0,25005;0;1,741861;1,741861;-1,741861;11,073801;24,591004;13,517202;3,56255;;;;;;;;;;;;
;;26/11/2022 05:27:26;7;DCH;63:03:38;07:00:00;2;1;EQUALIZACAO_4X_C20;2,024525;-0,250005;0;1,75021;1,75021;-1,75021;11,056897;24,591004;13,534107;3,579454;;;;;;;;;;;;
;;26/11/2022 05:29:26;7;DCH;63:05:38;07:02:00;2;1;EQUALIZACAO_4X_C20;2,024414;-0,25005;0;1,758542;1,758542;-1,758542;11,04003;24,591004;13,550974;3,596321;;;;;;;;;;;;
;;26/11/2022 05:31:26;7;DCH;63:07:38;07:04:00;2;1;EQUALIZACAO_4X_C20;2,02408;-0,25005;0;1,766874;1,766874;-1,766874;11,023165;24,591004;13,567839;3,613186;;;;;;;;;;;;
;;26/11/2022 05:33:26;7;DCH;63:09:38;07:06:00;2;1;EQUALIZACAO_4X_C20;2,023858;-0,25005;0;1,7752;1,7752;-1,7752;11,006312;24,591004;13,584692;3,630039;;;;;;;;;;;;
;;26/11/2022 05:35:26;7;DCH;63:11:38;07:08:00;2;1;EQUALIZACAO_4X_C20;2,023747;-0,250005;0;1,783532;1,783532;-1,783532;10,989448;24,591004;13,601555;3,646903;;;;;;;;;;;;
;;26/11/2022 05:37:26;7;DCH;63:13:38;07:10:00;2;1;EQUALIZACAO_4X_C20;2,023524;-0,25005;0;1,79188;1,79188;-1,79188;10,972555;24,591004;13,618448;3,663796;;;;;;;;;;;;
;;26/11/2022 05:39:26;7;DCH;63:15:38;07:12:00;2;1;EQUALIZACAO_4X_C20;2,023302;-0,25005;0;1,800212;1,800212;-1,800212;10,955697;24,591004;13,635307;3,680654;;;;;;;;;;;;
;;26/11/2022 05:41:26;7;DCH;63:17:38;07:14:00;2;1;EQUALIZACAO_4X_C20;2,02308;-0,25005;0;1,80855;1,80855;-1,80855;10,938828;24,591004;13,652175;3,697523;;;;;;;;;;;;
;;26/11/2022 05:43:26;7;DCH;63:19:38;07:16:00;2;1;EQUALIZACAO_4X_C20;2,022857;-0,25005;0;1,816882;1,816882;-1,816882;10,921972;24,591004;13,669032;3,714379;;;;;;;;;;;;
;;26/11/2022 05:45:26;7;DCH;63:21:38;07:18:00;2;1;EQUALIZACAO_4X_C20;2,022635;-0,250005;0;1,825212;1,825212;-1,825212;10,905123;24,591004;13,685881;3,731228;;;;;;;;;;;;
;;26/11/2022 05:47:26;7;DCH;63:23:38;07:20:00;2;1;EQUALIZACAO_4X_C20;2,022412;-0,250005;0;1,833554;1,833554;-1,833554;10,888252;24,591004;13,702752;3,748099;;;;;;;;;;;;
;;26/11/2022 05:49:26;7;DCH;63:25:38;07:21:59;2;1;EQUALIZACAO_4X_C20;2,02219;-0,250005;0;1,841879;1,841879;-1,841879;10,871415;24,591004;13,719589;3,764937;;;;;;;;;;;;
;;26/11/2022 05:51:26;7;DCH;63:27:38;07:24:00;2;1;EQUALIZACAO_4X_C20;2,021968;-0,250005;0;1,850207;1,850207;-1,850207;10,854576;24,591004;13,736428;3,781775;;;;;;;;;;;;
;;26/11/2022 05:53:26;7;DCH;63:29:38;07:25:59;2;1;EQUALIZACAO_4X_C20;2,021745;-0,250005;0;1,858546;1,858546;-1,858546;10,837715;24,591004;13,753289;3,798636;;;;;;;;;;;;
;;26/11/2022 05:55:26;7;DCH;63:31:38;07:27:59;2;1;EQUALIZACAO_4X_C20;2,021523;-0,25005;0;1,866882;1,866882;-1,866882;10,820861;24,591004;13,770142;3,81549;;;;;;;;;;;;
;;26/11/2022 05:57:26;7;DCH;63:33:38;07:29:59;2;1;EQUALIZACAO_4X_C20;2,0213;-0,250005;0;1,875217;1,875217;-1,875217;10,804014;24,591004;13,78699;3,832338;;;;;;;;;;;;
;;26/11/2022 05:59:26;7;DCH;63:35:38;07:32:00;2;1;EQUALIZACAO_4X_C20;2,021078;-0,250005;0;1,88354;1,88354;-1,88354;10,78719;24,591004;13,803814;3,849161;;;;;;;;;;;;
;;26/11/2022 06:01:26;7;DCH;63:37:38;07:34:00;2;1;EQUALIZACAO_4X_C20;2,020967;-0,250005;0;1,891878;1,891878;-1,891878;10,770338;24,591004;13,820665;3,866013;;;;;;;;;;;;
;;26/11/2022 06:03:26;7;DCH;63:39:38;07:36:00;2;1;EQUALIZACAO_4X_C20;2,020745;-0,25005;0;1,900224;1,900224;-1,900224;10,753473;24,591004;13,837531;3,882878;;;;;;;;;;;;
;;26/11/2022 06:05:26;7;DCH;63:41:38;07:38:00;2;1;EQUALIZACAO_4X_C20;2,020411;-0,250005;0;1,908557;1,908557;-1,908557;10,736636;24,591004;13,854367;3,899715;;;;;;;;;;;;
;;26/11/2022 06:07:26;7;DCH;63:43:38;07:40:00;2;1;EQUALIZACAO_4X_C20;2,0203;-0,250005;0;1,916895;1,916895;-1,916895;10,719789;24,591004;13,871214;3,916562;;;;;;;;;;;;
;;26/11/2022 06:09:26;7;DCH;63:45:38;07:42:00;2;1;EQUALIZACAO_4X_C20;2,020077;-0,25005;0;1,925227;1,925227;-1,925227;10,702957;24,591004;13,888047;3,933394;;;;;;;;;;;;
;;26/11/2022 06:11:26;7;DCH;63:47:38;07:44:00;2;1;EQUALIZACAO_4X_C20;2,019855;-0,250005;0;1,933562;1,933562;-1,933562;10,686121;24,591004;13,904883;3,95023;;;;;;;;;;;;
;;26/11/2022 06:13:26;7;DCH;63:49:38;07:46:00;2;1;EQUALIZACAO_4X_C20;2,019633;-0,25005;0;1,941898;1,941898;-1,941898;10,669285;24,591004;13,921719;3,967067;;;;;;;;;;;;
;;26/11/2022 06:15:26;7;DCH;63:51:38;07:48:00;2;1;EQUALIZACAO_4X_C20;2,01941;-0,250005;0;1,950225;1,950225;-1,950225;10,65247;24,591004;13,938534;3,983881;;;;;;;;;;;;
;;26/11/2022 06:17:26;7;DCH;63:53:38;07:50:00;2;1;EQUALIZACAO_4X_C20;2,019188;-0,25005;0;1,958559;1,958559;-1,958559;10,635639;24,591004;13,955364;4,000712;;;;;;;;;;;;
;;26/11/2022 06:19:26;7;DCH;63:55:38;07:52:00;2;1;EQUALIZACAO_4X_C20;2,018966;-0,250005;0;1,966888;1,966888;-1,966888;10,618823;24,591004;13,972181;4,017528;;;;;;;;;;;;
;;26/11/2022 06:21:26;7;DCH;63:57:38;07:53:59;2;1;EQUALIZACAO_4X_C20;2,018743;-0,25005;0;1,975217;1,975217;-1,975217;10,602007;24,591004;13,988996;4,034344;;;;;;;;;;;;
;;26/11/2022 06:23:26;7;DCH;63:59:38;07:56:00;2;1;EQUALIZACAO_4X_C20;2,018521;-0,25005;0;1,983567;1,983567;-1,983567;10,585153;24,591004;14,00585;4,051198;;;;;;;;;;;;
;;26/11/2022 06:25:26;7;DCH;64:01:38;07:58:00;2;1;EQUALIZACAO_4X_C20;2,018298;-0,25005;0;1,991901;1,991901;-1,991901;10,568331;24,591004;14,022673;4,06802;;;;;;;;;;;;
;;26/11/2022 06:27:26;7;DCH;64:03:38;08:00:00;2;1;EQUALIZACAO_4X_C20;2,018076;-0,25005;0;2,00022;2,00022;-2,00022;10,551541;24,591004;14,039463;4,08481;;;;;;;;;;;;
;;26/11/2022 06:29:26;7;DCH;64:05:38;08:02:00;2;1;EQUALIZACAO_4X_C20;2,017854;-0,250005;0;2,008564;2,008564;-2,008564;10,534703;24,591004;14,0563;4,101648;;;;;;;;;;;;
;;26/11/2022 06:31:26;7;DCH;64:07:38;08:03:59;2;1;EQUALIZACAO_4X_C20;2,017631;-0,250005;0;2,01689;2,01689;-2,01689;10,517904;24,591004;14,0731;4,118448;;;;;;;;;;;;
;;26/11/2022 06:33:26;7;DCH;64:09:38;08:06:00;2;1;EQUALIZACAO_4X_C20;2,017409;-0,250005;0;2,02524;2,02524;-2,02524;10,501056;24,591004;14,089947;4,135295;;;;;;;;;;;;
;;26/11/2022 06:35:26;7;DCH;64:11:38;08:08:00;2;1;EQUALIZACAO_4X_C20;2,017187;-0,25005;0;2,033572;2,033572;-2,033572;10,484248;24,591004;14,106755;4,152103;;;;;;;;;;;;
;;26/11/2022 06:37:26;7;DCH;64:13:38;08:10:00;2;1;EQUALIZACAO_4X_C20;2,016964;-0,250005;0;2,04191;2,04191;-2,04191;10,467431;24,591004;14,123572;4,16892;;;;;;;;;;;;
;;26/11/2022 06:39:26;7;DCH;64:15:38;08:12:00;2;1;EQUALIZACAO_4X_C20;2,016742;-0,25005;0;2,05024;2,05024;-2,05024;10,45063;24,591004;14,140374;4,185721;;;;;;;;;;;;
;;26/11/2022 06:41:26;7;DCH;64:17:38;08:14:00;2;1;EQUALIZACAO_4X_C20;2,016631;-0,250005;0;2,058577;2,058577;-2,058577;10,433816;24,591004;14,157188;4,202535;;;;;;;;;;;;
;;26/11/2022 06:43:26;7;DCH;64:19:38;08:16:00;2;1;EQUALIZACAO_4X_C20;2,016297;-0,25005;0;2,066897;2,066897;-2,066897;10,417039;24,591004;14,173964;4,219312;;;;;;;;;;;;
;;26/11/2022 06:45:26;7;DCH;64:21:38;08:18:00;2;1;EQUALIZACAO_4X_C20;2,016075;-0,250005;0;2,075244;2,075244;-2,075244;10,400211;24,591004;14,190793;4,23614;;;;;;;;;;;;
;;26/11/2022 06:47:26;7;DCH;64:23:38;08:20:00;2;1;EQUALIZACAO_4X_C20;2,015852;-0,250005;0;2,083575;2,083575;-2,083575;10,383416;24,591004;14,207588;4,252935;;;;;;;;;;;;
;;26/11/2022 06:49:26;7;DCH;64:25:38;08:22:00;2;1;EQUALIZACAO_4X_C20;2,01563;-0,250005;0;2,091903;2,091903;-2,091903;10,366627;24,591004;14,224377;4,269724;;;;;;;;;;;;
;;26/11/2022 06:51:26;7;DCH;64:27:38;08:24:00;2;1;EQUALIZACAO_4X_C20;2,015407;-0,250005;0;2,100233;2,100233;-2,100233;10,349838;24,591004;14,241165;4,286513;;;;;;;;;;;;
;;26/11/2022 06:53:26;7;DCH;64:29:38;08:26:00;2;1;EQUALIZACAO_4X_C20;2,015296;-0,250005;0;2,108573;2,108573;-2,108573;10,333031;24,591004;14,257973;4,30332;;;;;;;;;;;;
;;26/11/2022 06:55:26;7;DCH;64:31:38;08:28:00;2;1;EQUALIZACAO_4X_C20;2,015074;-0,250005;0;2,116907;2,116907;-2,116907;10,316236;24,591004;14,274768;4,320115;;;;;;;;;;;;
;;26/11/2022 06:57:26;7;DCH;64:33:38;08:30:00;2;1;EQUALIZACAO_4X_C20;2,014852;-0,25005;0;2,125238;2,125238;-2,125238;10,299448;24,591004;14,291555;4,336903;;;;;;;;;;;;
;;26/11/2022 06:59:26;7;DCH;64:35:38;08:32:00;2;1;EQUALIZACAO_4X_C20;2,014629;-0,250005;0;2,13357;2,13357;-2,13357;10,282662;24,591004;14,308342;4,353689;;;;;;;;;;;;
;;26/11/2022 07:01:26;7;DCH;64:37:38;08:34:00;2;1;EQUALIZACAO_4X_C20;2,014407;-0,250005;0;2,141904;2,141904;-2,141904;10,265874;24,591004;14,32513;4,370477;;;;;;;;;;;;
;;26/11/2022 07:03:26;7;DCH;64:39:38;08:36:00;2;1;EQUALIZACAO_4X_C20;2,014184;-0,250005;0;2,150245;2,150245;-2,150245;10,249074;24,591004;14,34193;4,387277;;;;;;;;;;;;
;;26/11/2022 07:05:26;7;DCH;64:41:38;08:37:59;2;1;EQUALIZACAO_4X_C20;2,013962;-0,25005;0;2,158571;2,158571;-2,158571;10,232305;24,591004;14,358699;4,404046;;;;;;;;;;;;
;;26/11/2022 07:07:26;7;DCH;64:43:38;08:40:00;2;1;EQUALIZACAO_4X_C20;2,01374;-0,250005;0;2,166918;2,166918;-2,166918;10,215495;24,591004;14,375509;4,420857;;;;;;;;;;;;
;;26/11/2022 07:09:26;7;DCH;64:45:38;08:42:00;2;1;EQUALIZACAO_4X_C20;2,013517;-0,25005;0;2,175256;2,175256;-2,175256;10,198706;24,591004;14,392298;4,437646;;;;;;;;;;;;
;;26/11/2022 07:11:26;7;DCH;64:47:38;08:44:00;2;1;EQUALIZACAO_4X_C20;2,013295;-0,250005;0;2,183587;2,183587;-2,183587;10,181933;24,591004;14,409071;4,454419;;;;;;;;;;;;
;;26/11/2022 07:13:26;7;DCH;64:49:38;08:46:00;2;1;EQUALIZACAO_4X_C20;2,013073;-0,250005;0;2,191924;2,191924;-2,191924;10,165148;24,591004;14,425856;4,471203;;;;;;;;;;;;
;;26/11/2022 07:15:26;7;DCH;64:51:38;08:48:00;2;1;EQUALIZACAO_4X_C20;2,01285;-0,25005;0;2,200257;2,200257;-2,200257;10,148373;24,591004;14,44263;4,487978;;;;;;;;;;;;
;;26/11/2022 07:17:26;7;DCH;64:53:38;08:50:00;2;1;EQUALIZACAO_4X_C20;2,012628;-0,25005;0;2,208584;2,208584;-2,208584;10,131614;24,591004;14,45939;4,504737;;;;;;;;;;;;
;;26/11/2022 07:19:26;7;DCH;64:55:38;08:51:59;2;1;EQUALIZACAO_4X_C20;2,012405;-0,250005;0;2,21691;2,21691;-2,21691;10,114859;24,591004;14,476145;4,521492;;;;;;;;;;;;
;;26/11/2022 07:21:26;7;DCH;64:57:38;08:53:59;2;1;EQUALIZACAO_4X_C20;2,012183;-0,25005;0;2,225258;2,225258;-2,225258;10,098061;24,591004;14,492943;4,53829;;;;;;;;;;;;
;;26/11/2022 07:23:26;7;DCH;64:59:38;08:56:00;2;1;EQUALIZACAO_4X_C20;2,011961;-0,25005;0;2,233591;2,233591;-2,233591;10,081293;24,591004;14,509711;4,555058;;;;;;;;;;;;
;;26/11/2022 07:25:26;7;DCH;65:01:38;08:57:59;2;1;EQUALIZACAO_4X_C20;2,011738;-0,250005;0;2,241924;2,241924;-2,241924;10,064529;24,591004;14,526474;4,571822;;;;;;;;;;;;
;;26/11/2022 07:27:26;7;DCH;65:03:38;09:00:00;2;1;EQUALIZACAO_4X_C20;2,011516;-0,25005;0;2,250264;2,250264;-2,250264;10,047752;24,591004;14,543252;4,588599;;;;;;;;;;;;
;;26/11/2022 07:29:26;7;DCH;65:05:38;09:02:00;2;1;EQUALIZACAO_4X_C20;2,011294;-0,25005;0;2,258595;2,258595;-2,258595;10,030995;24,591004;14,560009;4,605357;;;;;;;;;;;;
;;26/11/2022 07:31:26;7;DCH;65:07:38;09:04:00;2;1;EQUALIZACAO_4X_C20;2,011071;-0,25005;0;2,266931;2,266931;-2,266931;10,014231;24,591004;14,576773;4,62212;;;;;;;;;;;;
;;26/11/2022 07:33:26;7;DCH;65:09:38;09:05:59;2;1;EQUALIZACAO_4X_C20;2,010849;-0,25005;0;2,27526;2,27526;-2,27526;9,997482;24,591004;14,593522;4,63887;;;;;;;;;;;;
;;26/11/2022 07:35:26;7;DCH;65:11:38;09:07:59;2;1;EQUALIZACAO_4X_C20;2,010626;-0,25005;0;2,283584;2,283584;-2,283584;9,980745;24,591004;14,610258;4,655606;;;;;;;;;;;;
;;26/11/2022 07:37:26;7;DCH;65:13:38;09:10:00;2;1;EQUALIZACAO_4X_C20;2,010404;-0,250005;0;2,291932;2,291932;-2,291932;9,963962;24,591004;14,627042;4,672389;;;;;;;;;;;;
;;26/11/2022 07:39:26;7;DCH;65:15:38;09:12:00;2;1;EQUALIZACAO_4X_C20;2,010182;-0,250005;0;2,300267;2,300267;-2,300267;9,947206;24,591004;14,643798;4,689145;;;;;;;;;;;;
;;26/11/2022 07:41:26;7;DCH;65:17:38;09:14:00;2;1;EQUALIZACAO_4X_C20;2,009959;-0,250005;0;2,308604;2,308604;-2,308604;9,930448;24,591004;14,660556;4,705903;;;;;;;;;;;;
;;26/11/2022 07:43:26;7;DCH;65:19:38;09:16:00;2;1;EQUALIZACAO_4X_C20;2,009626;-0,250005;0;2,316922;2,316922;-2,316922;9,913731;24,591004;14,677273;4,72262;;;;;;;;;;;;
;;26/11/2022 07:45:26;7;DCH;65:21:38;09:18:00;2;1;EQUALIZACAO_4X_C20;2,009514;-0,25005;0;2,325272;2,325272;-2,325272;9,896951;24,591004;14,694053;4,7394;;;;;;;;;;;;
;;26/11/2022 07:47:26;7;DCH;65:23:38;09:20:00;2;1;EQUALIZACAO_4X_C20;2,009181;-0,25005;0;2,333605;2,333605;-2,333605;9,880206;24,591004;14,710798;4,756145;;;;;;;;;;;;
;;26/11/2022 07:49:26;7;DCH;65:25:38;09:22:00;2;1;EQUALIZACAO_4X_C20;2,00907;-0,250005;0;2,341941;2,341941;-2,341941;9,863458;24,591004;14,727545;4,772893;;;;;;;;;;;;
;;26/11/2022 07:51:26;7;DCH;65:27:38;09:24:00;2;1;EQUALIZACAO_4X_C20;2,008847;-0,25005;0;2,350258;2,350258;-2,350258;9,84675;24,591004;14,744254;4,789602;;;;;;;;;;;;
;;26/11/2022 07:53:26;7;DCH;65:29:38;09:26:00;2;1;EQUALIZACAO_4X_C20;2,008514;-0,250005;0;2,358611;2,358611;-2,358611;9,829972;24,591004;14,761032;4,806379;;;;;;;;;;;;
;;26/11/2022 07:55:26;7;DCH;65:31:38;09:28:00;2;1;EQUALIZACAO_4X_C20;2,008403;-0,25005;0;2,36694;2,36694;-2,36694;9,813243;24,591004;14,777761;4,823108;;;;;;;;;;;;
;;26/11/2022 07:57:26;7;DCH;65:33:38;09:29:59;2;1;EQUALIZACAO_4X_C20;2,008069;-0,25005;0;2,375264;2,375264;-2,375264;9,796527;24,591004;14,794477;4,839825;;;;;;;;;;;;
;;26/11/2022 07:59:26;7;DCH;65:35:38;09:31:59;2;1;EQUALIZACAO_4X_C20;2,007847;-0,25005;0;2,383607;2,383607;-2,383607;9,779773;24,591004;14,811231;4,856578;;;;;;;;;;;;
;;26/11/2022 08:01:26;7;DCH;65:37:38;09:34:00;2;1;EQUALIZACAO_4X_C20;2,007735;-0,25005;0;2,39194;2,39194;-2,39194;9,763042;24,591004;14,827961;4,873309;;;;;;;;;;;;
;;26/11/2022 08:03:26;7;DCH;65:39:38;09:36:00;2;1;EQUALIZACAO_4X_C20;2,007402;-0,250005;0;2,400281;2,400281;-2,400281;9,746299;24,591004;14,844705;4,890052;;;;;;;;;;;;
;;26/11/2022 08:05:26;7;DCH;65:41:38;09:38:00;2;1;EQUALIZACAO_4X_C20;2,00718;-0,25005;0;2,408603;2,408603;-2,408603;9,729593;24,591004;14,86141;4,906758;;;;;;;;;;;;
;;26/11/2022 08:07:26;7;DCH;65:43:38;09:40:00;2;1;EQUALIZACAO_4X_C20;2,006957;-0,25005;0;2,416943;2,416943;-2,416943;9,712853;24,591004;14,87815;4,923498;;;;;;;;;;;;
;;26/11/2022 08:09:26;7;DCH;65:45:38;09:42:00;2;1;EQUALIZACAO_4X_C20;2,006735;-0,250005;0;2,425283;2,425283;-2,425283;9,696115;24,591004;14,894888;4,940236;;;;;;;;;;;;
;;26/11/2022 08:11:26;7;DCH;65:47:38;09:44:00;2;1;EQUALIZACAO_4X_C20;2,006512;-0,25005;0;2,433616;2,433616;-2,433616;9,679394;24,591004;14,91161;4,956958;;;;;;;;;;;;
;;26/11/2022 08:13:26;7;DCH;65:49:38;09:46:00;2;1;EQUALIZACAO_4X_C20;2,006401;-0,250005;0;2,441945;2,441945;-2,441945;9,662682;24,591004;14,928322;4,973669;;;;;;;;;;;;
;;26/11/2022 08:15:26;7;DCH;65:51:38;09:48:00;2;1;EQUALIZACAO_4X_C20;2,006068;-0,250005;0;2,450273;2,450273;-2,450273;9,645976;24,591004;14,945028;4,990375;;;;;;;;;;;;
